%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1607963589204517794,1958,1607963589204180955,,101300.0,0.0
1607963590205297057,1959,1607963590204516887,,101300.0,0.0
1607963591203585977,1960,1607963591203000068,,101300.0,0.0
1607963592204841872,1961,1607963592204289913,,101300.0,0.0
1607963593205304429,1962,1607963593204672098,,101300.0,0.0
1607963594204105909,1963,1607963594203852891,,101300.0,0.0
1607963595204642443,1964,1607963595204020977,,101300.0,0.0
1607963596204070857,1965,1607963596203583002,,101300.0,0.0
1607963597203291065,1966,1607963597202862024,,101300.0,0.0
1607963598204003239,1967,1607963598203247070,,101300.0,0.0
1607963599204982559,1968,1607963599204641103,,101300.0,0.0
1607963600204574901,1969,1607963600203860998,,101300.0,0.0
1607963601204563188,1970,1607963601204132080,,101300.0,0.0
1607963602205031552,1971,1607963602204557895,,101300.0,0.0
1607963603203161505,1972,1607963603202817916,,101300.0,0.0
1607963604204755552,1973,1607963604204154014,,101300.0,0.0
1607963605204026655,1974,1607963605203538894,,101300.0,0.0
1607963606204400886,1975,1607963606203932046,,101300.0,0.0
1607963607203725800,1976,1607963607203115940,,101300.0,0.0
1607963608204753238,1977,1607963608204504013,,101300.0,0.0
1607963609204171259,1978,1607963609203767061,,101300.0,0.0
1607963610204964353,1979,1607963610204232931,,101300.0,0.0
1607963611204954305,1980,1607963611204488992,,101300.0,0.0
1607963612204485755,1981,1607963612203829050,,101300.0,0.0
1607963613203531205,1982,1607963613203084945,,101300.0,0.0
1607963614204868357,1983,1607963614204472064,,101300.0,0.0
1607963615203442960,1984,1607963615202750921,,101300.0,0.0
1607963616204398240,1985,1607963616204022884,,101300.0,0.0
1607963617204853183,1986,1607963617204405069,,101300.0,0.0
1607963618204398836,1987,1607963618203771114,,101300.0,0.0
1607963619204774835,1988,1607963619204164981,,101300.0,0.0
1607963620205091689,1989,1607963620204534053,,101300.0,0.0
1607963621204438274,1990,1607963621203774929,,101300.0,0.0
1607963622204288273,1991,1607963622203972101,,101300.0,0.0
1607963623204825970,1992,1607963623204446077,,101300.0,0.0
1607963624203478800,1993,1607963624202719926,,101300.0,0.0
1607963625203649589,1994,1607963625203107118,,101300.0,0.0
1607963626204816506,1995,1607963626204391956,,101300.0,0.0
1607963627204317681,1996,1607963627203721046,,101300.0,0.0
1607963628204396289,1997,1607963628204116106,,101300.0,0.0
1607963629204067334,1998,1607963629203526020,,101300.0,0.0
1607963630205177371,1999,1607963630204708099,,101300.0,0.0
1607963631204614056,2000,1607963631204073905,,101300.0,0.0
1607963632203768715,2001,1607963632203367948,,101300.0,0.0
1607963633203187428,2002,1607963633202722072,,101300.0,0.0
1607963634203448701,2003,1607963634202986001,,101300.0,0.0
1607963635205001395,2004,1607963635204497098,,101300.0,0.0
1607963636204210267,2005,1607963636203777074,,101300.0,0.0
1607963637204412450,2006,1607963637203953027,,101300.0,0.0
1607963638205146480,2007,1607963638204307079,,101300.0,0.0
1607963639204465833,2008,1607963639203892946,,101300.0,0.0
1607963640204192362,2009,1607963640203905105,,101300.0,0.0
1607963641204737268,2010,1607963641204268932,,101300.0,0.0
1607963642204917778,2011,1607963642204626083,,101300.0,0.0
1607963643203319239,2012,1607963643202971935,,101300.0,0.0
1607963644205094783,2013,1607963644204298019,,101300.0,0.0
1607963645205072720,2014,1607963645204540967,,101300.0,0.0
1607963646204260133,2015,1607963646203880071,,101300.0,0.0
1607963647204189764,2016,1607963647203670024,,101300.0,0.0
1607963648205040719,2017,1607963648204571008,,101300.0,0.0
1607963649204200360,2018,1607963649203847885,,101300.0,0.0
1607963650204768799,2019,1607963650204197883,,101300.0,0.0
1607963651205360839,2020,1607963651204521894,,101300.0,0.0
1607963652203323468,2021,1607963652202924966,,101300.0,0.0
1607963653203660552,2022,1607963653203270912,,101300.0,0.0
1607963654205243963,2023,1607963654204518079,,101300.0,0.0
1607963655204362097,2024,1607963655203826904,,101300.0,0.0
1607963656204460263,2025,1607963656204200029,,101300.0,0.0
1607963657204882827,2026,1607963657204582929,,101300.0,0.0
1607963658204177232,2027,1607963658203883886,,101300.0,0.0
1607963659204872929,2028,1607963659204127073,,101300.0,0.0
1607963660204909297,2029,1607963660204499959,,101300.0,0.0
1607963661204169537,2030,1607963661203826904,,101300.0,0.0
1607963662204870605,2031,1607963662204149961,,101300.0,0.0
1607963663205131174,2032,1607963663204427957,,101300.0,0.0
1607963664203303863,2033,1607963664202802896,,101300.0,0.0
1607963665204681743,2034,1607963665204207897,,101300.0,0.0
1607963666205068393,2035,1607963666204540014,,101300.0,0.0
1607963667205631127,2036,1607963667204873085,,101300.0,0.0
1607963668204657278,2037,1607963668204102993,,101300.0,0.0
1607963669204301996,2038,1607963669203553915,,101300.0,0.0
1607963670204099585,2039,1607963670203716993,,101300.0,0.0
1607963671204963801,2040,1607963671204528093,,101300.0,0.0
1607963672204245272,2041,1607963672203692913,,101300.0,0.0
1607963673203997083,2042,1607963673203739881,,101300.0,0.0
1607963674204329517,2043,1607963674204039096,,101300.0,0.0
1607963675204838634,2044,1607963675204476118,,101300.0,0.0
1607963676204200741,2045,1607963676203783988,,101300.0,0.0
1607963677204448380,2046,1607963677204077959,,101300.0,0.0
1607963678204971186,2047,1607963678204474925,,101300.0,0.0
1607963679204336454,2048,1607963679203921079,,101300.0,0.0
1607963680204596001,2049,1607963680204004049,,101300.0,0.0
1607963681204034980,2050,1607963681203593015,,101300.0,0.0
1607963682204413478,2051,1607963682203819990,,101300.0,0.0
1607963683203733694,2052,1607963683203193902,,101300.0,0.0
1607963684204842864,2053,1607963684204472064,,101300.0,0.0
1607963685205163075,2054,1607963685204660892,,101300.0,0.0
1607963686204577566,2055,1607963686204003095,,101300.0,0.0
1607963687205026102,2056,1607963687204483032,,101300.0,0.0
1607963688204075331,2057,1607963688203668117,,101300.0,0.0
1607963689204212450,2058,1607963689203955888,,101300.0,0.0
1607963690205262330,2059,1607963690204421043,,101300.0,0.0
1607963691205303334,2060,1607963691204688072,,101300.0,0.0
1607963692204400806,2061,1607963692203974962,,101300.0,0.0
1607963693204843666,2062,1607963693204380035,,101300.0,0.0
1607963694205021857,2063,1607963694204622030,,101300.0,0.0
1607963695204798963,2064,1607963695203929901,,101300.0,0.0
1607963696204630194,2065,1607963696204366922,,101300.0,0.0
1607963697203952705,2066,1607963697203615903,,101300.0,0.0
1607963698204447824,2067,1607963698203967094,,101300.0,0.0
1607963699204927633,2068,1607963699204248905,,101300.0,0.0
1607963700203869327,2069,1607963700203538894,,101300.0,0.0
1607963701204294929,2070,1607963701203967094,,101300.0,0.0
1607963702203796408,2071,1607963702203279018,,101300.0,0.0
1607963703203746616,2072,1607963703203485965,,101300.0,0.0
1607963704204172188,2073,1607963704203891038,,101300.0,0.0
1607963705204391840,2074,1607963705204157114,,101300.0,0.0
1607963706204681929,2075,1607963706204485893,,101300.0,0.0
1607963707204816641,2076,1607963707203941106,,101300.0,0.0
1607963708204587867,2077,1607963708204231023,,101300.0,0.0
1607963709204942673,2078,1607963709204602956,,101300.0,0.0
1607963710204609270,2079,1607963710204056024,,101300.0,0.0
1607963711204907976,2080,1607963711204267978,,101300.0,0.0
1607963712204885001,2081,1607963712204476118,,101300.0,0.0
1607963713205266991,2082,1607963713204873085,,101300.0,0.0
1607963714204469439,2083,1607963714204152107,,101300.0,0.0
1607963715205365458,2084,1607963715204579114,,101300.0,0.0
1607963716205257329,2085,1607963716204864978,,101300.0,0.0
1607963717204915684,2086,1607963717204325914,,101300.0,0.0
1607963718204913911,2087,1607963718204499006,,101300.0,0.0
1607963719204381336,2088,1607963719203847885,,101300.0,0.0
1607963720204686976,2089,1607963720204334020,,101300.0,0.0
1607963721203874780,2090,1607963721203454971,,101300.0,0.0
1607963722204106440,2091,1607963722203758955,,101300.0,0.0
1607963723205100950,2092,1607963723203831911,,101300.0,0.0
1607963724204874755,2093,1607963724204417943,,101300.0,0.0
1607963725205174810,2094,1607963725204926013,,101300.0,0.0
1607963726204354718,2095,1607963726203973054,,101300.0,0.0
1607963727204258715,2096,1607963727203911066,,101300.0,0.0
1607963728204631080,2097,1607963728203994035,,101300.0,0.0
1607963729204625896,2098,1607963729204169034,,101300.0,0.0
1607963730204693319,2099,1607963730203898906,,101300.0,0.0
1607963731204134568,2100,1607963731203814983,,101300.0,0.0
1607963732204500975,2101,1607963732204103946,,101300.0,0.0
1607963733204953915,2102,1607963733204468965,,101300.0,0.0
1607963734205250799,2103,1607963734204870939,,101300.0,0.0
1607963735204515421,2104,1607963735204035997,,101300.0,0.0
1607963736204852804,2105,1607963736204535007,,101300.0,0.0
1607963737205117382,2106,1607963737204787969,,101300.0,0.0
1607963738204322497,2107,1607963738204108953,,101300.0,0.0
1607963739205570113,2108,1607963739204663991,,101300.0,0.0
1607963740204780325,2109,1607963740203843116,,101300.0,0.0
1607963741204853484,2110,1607963741204034090,,101300.0,0.0
1607963742204769321,2111,1607963742204421997,,101300.0,0.0
1607963743205165399,2112,1607963743204704999,,101300.0,0.0
1607963744204704950,2113,1607963744204142093,,101300.0,0.0
1607963745204830565,2114,1607963745204421997,,101300.0,0.0
1607963746205212115,2115,1607963746204730033,,101300.0,0.0
1607963747204776815,2116,1607963747204188108,,101300.0,0.0
1607963748203744519,2117,1607963748203315019,,101300.0,0.0
1607963749204578963,2118,1607963749204225063,,101300.0,0.0
1607963750204452461,2119,1607963750204019069,,101300.0,0.0
1607963751204875999,2120,1607963751204310894,,101300.0,0.0
1607963752205280817,2121,1607963752204667091,,101300.0,0.0
1607963753204702629,2122,1607963753203974962,,101300.0,0.0
